"","draft_year","overall_pick","draft_team","player_name","college","years_active","total_games_played","total_minutes_played","total_points","total_rebounds","total_assists","fg_pct","fg3_pct","ft_pct","mpg","ppg","rpg","apg","win_shares","ws_per_48","bpm","vorp","educational_prestige","pick_bucket","career_bucket","team_conference"
"1003",2006,41,"ORL","James Augustine","Illinois",2,27,156,42,33,4,0.514,NA,0.5,5.8,1.6,1.2,0.1,0.3,0.101,-2.7,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1004",2006,42,"CLE","Daniel Gibson","Texas",7,397,9316,3115,792,775,0.402,0.407,0.78,23.5,7.8,2,2,16,0.082,-1,2.4,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1005",2006,43,"NOP","Marcus Vinicius",NA,2,26,172,50,19,7,0.457,0.421,0.556,6.6,1.9,0.7,0.3,0.2,0.056,-3,0,"NonCollegiate","SecondRound","ShortCareer","Western"
"1007",2006,45,"IND","Alexander Johnson","Florida State",2,102,1302,439,275,30,0.517,NA,0.672,12.8,4.3,2.7,0.3,1.5,0.056,-4.6,-0.9,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1008",2006,46,"UTA","Dee Brown","Illinois",2,68,711,140,69,119,0.34,0.25,0.643,10.5,2.1,1,1.8,0.1,0.008,-3,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1009",2006,47,"UTA","Paul Millsap","Louisiana Tech",16,1085,30499,14536,7673,2378,0.489,0.341,0.736,28.1,13.4,7.1,2.2,95.4,0.15,1.9,29.9,"OtherCollege","SecondRound","LongCareer","Western"
"1011",2006,49,"DEN","Leon Powe","California",5,239,3320,1484,911,78,0.515,0,0.682,13.9,6.2,3.8,0.3,12,0.174,-1.6,0.3,"OtherCollege","SecondRound","AverageCareer","Western"
"1012",2006,50,"CHO","Ryan Hollins","UCLA",10,518,6134,1913,1140,151,0.584,0,0.649,11.8,3.7,2.2,0.3,10.4,0.081,-4.1,-3.2,"PowerSchool","SecondRound","LongCareer","Eastern"
"1013",2006,51,"LAL","Cheikh Samb",NA,2,22,114,22,31,1,0.25,0,0.444,5.2,1,1.4,0,-0.1,-0.056,-9.1,-0.2,"NonCollegiate","SecondRound","ShortCareer","Western"
"1014",2006,52,"LAC","Guillermo Díaz","Miami (FL)",1,6,18,5,2,1,0.25,0,0.6,3,0.8,0.3,0.2,0,0.033,-2.9,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1016",2006,54,"BRK","Hassan Adams","Arizona",2,73,547,185,84,14,0.534,0,0.643,7.5,2.5,1.2,0.2,0.8,0.072,-2.3,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1021",2006,59,"SAS","Damir Markota",NA,1,30,170,51,31,6,0.365,0.375,0.636,5.7,1.7,1,0.2,-0.2,-0.07,-8.5,-0.3,"NonCollegiate","SecondRound","ShortCareer","Western"
"1022",2006,60,"DET","Will Blalock","Iowa State",1,14,166,25,15,17,0.3,0.2,1,11.9,1.8,1.1,1.2,-0.1,-0.032,-5.8,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1023",2007,1,"POR","Greg Oden","Ohio State",3,105,2028,840,656,51,0.574,NA,0.658,19.3,8,6.2,0.5,7.3,0.174,-0.4,0.8,"OtherCollege","Top5","ShortCareer","Western"
"1024",2007,2,"OKC","Kevin Durant","Texas",14,939,34509,25526,6646,4032,0.496,0.384,0.884,36.8,27.2,7.1,4.3,155.2,0.216,6.8,76.4,"OtherCollege","Top5","LongCareer","Western"
"1025",2007,3,"ATL","Al Horford","Florida",15,950,30597,12989,7771,3144,0.515,0.36,0.759,32.2,13.7,8.2,3.3,100.3,0.157,2.9,37.9,"OtherCollege","Top5","LongCareer","Eastern"
"1026",2007,4,"MEM","Mike Conley","Ohio State",15,958,30619,14221,2872,5407,0.439,0.382,0.82,32,14.8,3,5.6,86.8,0.136,2.5,34.8,"OtherCollege","Top5","LongCareer","Western"
"1027",2007,5,"BOS","Jeff Green","Georgetown",14,1051,30463,13295,4502,1625,0.448,0.339,0.806,29,12.6,4.3,1.5,50.3,0.079,-1.4,4.8,"OtherCollege","Top5","LongCareer","Eastern"
"1028",2007,6,"MIL","Yi Jianlian",NA,5,272,6038,2148,1339,192,0.404,0.333,0.78,22.2,7.9,4.9,0.7,3.1,0.025,-4.3,-3.5,"NonCollegiate","Lottery","AverageCareer","Eastern"
"1029",2007,7,"MIN","Corey Brewer","Florida",13,819,18771,7097,2287,1250,0.425,0.284,0.713,22.9,8.7,2.8,1.5,22.5,0.058,-1.6,2,"OtherCollege","Lottery","LongCareer","Western"
"1030",2007,8,"CHO","Brandan Wright","UNC",10,428,6949,2976,1560,199,0.607,0,0.674,16.2,7,3.6,0.5,26.2,0.181,2.3,7.5,"OtherCollege","Lottery","AverageCareer","Eastern"
"1031",2007,9,"CHI","Joakim Noah","Florida",13,672,18646,5881,6058,1907,0.491,0,0.7,27.7,8.8,9,2.8,61.9,0.159,2.5,20.9,"OtherCollege","Lottery","LongCareer","Eastern"
"1032",2007,10,"SAC","Spencer Hawes","Washington",10,684,15541,5932,3893,1271,0.457,0.35,0.716,22.7,8.7,5.7,1.9,22.6,0.07,-1.1,3.4,"OtherCollege","Lottery","LongCareer","Western"
"1033",2007,11,"ATL","Acie Law","Texas A&M",4,188,2385,725,195,309,0.413,0.235,0.778,12.7,3.9,1,1.6,1.6,0.032,-3.9,-1.1,"OtherCollege","Lottery","ShortCareer","Eastern"
"1034",2007,12,"PHI","Thaddeus Young","Georgia Tech",15,1085,31778,13848,6345,2003,0.502,0.332,0.663,29.3,12.8,5.8,1.8,68.9,0.104,0.5,20,"OtherCollege","Lottery","LongCareer","Eastern"
"1035",2007,13,"NOP","Julian Wright","Kansas",4,231,3049,907,531,182,0.499,0.262,0.584,13.2,3.9,2.3,0.8,3.9,0.061,-0.5,1.2,"PowerSchool","Lottery","AverageCareer","Western"
"1036",2007,14,"LAC","Al Thornton","Florida State",4,296,8274,3527,1233,353,0.452,0.293,0.747,28,11.9,4.2,1.2,6.1,0.035,-3.5,-3.2,"OtherCollege","Lottery","AverageCareer","Western"
"1037",2007,15,"DET","Rodney Stuckey","Eastern Washington",10,651,17890,8185,1912,2333,0.423,0.3,0.824,27.5,12.6,2.9,3.6,28.7,0.077,-0.9,4.9,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1038",2007,16,"WAS","Nick Young","USC",12,720,16419,8194,1427,687,0.418,0.376,0.836,22.8,11.4,2,1,18.6,0.054,-2.2,-0.8,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1039",2007,17,"BRK","Sean Williams","Boston College",4,137,1978,581,472,47,0.511,0,0.624,14.4,4.2,3.4,0.3,3,0.073,-3.1,-0.6,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1040",2007,18,"GSW","Marco Belinelli",NA,13,860,19548,8370,1769,1429,0.424,0.376,0.846,22.7,9.7,2.1,1.7,30.5,0.075,-1.3,3.3,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"1041",2007,19,"LAL","Javaris Crittenton","Georgia Tech",2,113,1853,595,276,201,0.442,0.231,0.638,16.4,5.3,2.4,1.8,0.1,0.002,-4.2,-1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1042",2007,20,"MIA","Jason Smith","Colorado State",11,616,10029,3777,2075,453,0.468,0.333,0.783,16.3,6.1,3.4,0.7,14.1,0.067,-2.9,-2.4,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1043",2007,21,"PHI","Daequan Cook","Ohio State",6,328,5993,2114,703,243,0.369,0.359,0.813,18.3,6.4,2.1,0.7,4.9,0.039,-2.7,-1.1,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1044",2007,22,"CHO","Jared Dudley","Boston College",14,904,20117,6633,2849,1394,0.463,0.393,0.732,22.3,7.3,3.2,1.5,43,0.103,0.2,11,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1045",2007,23,"NYK","Wilson Chandler","DePaul",12,676,20287,8463,3574,1205,0.443,0.341,0.77,30,12.5,5.3,1.8,29,0.069,-1.3,3.5,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1046",2007,24,"PHO","Rudy Fernández",NA,4,249,5965,2254,608,554,0.399,0.36,0.84,24,9.1,2.4,2.2,14.2,0.114,1.7,5.6,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"1047",2007,25,"UTA","Morris Almond","Rice University",3,38,361,119,46,12,0.381,0.292,0.743,9.5,3.1,1.2,0.3,0,0.005,-6.1,-0.4,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1048",2007,26,"HOU","Aaron Brooks","Oregon",10,645,13439,6259,1079,1925,0.413,0.37,0.837,20.8,9.7,1.7,3,19.2,0.069,-1.2,2.7,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"1049",2007,27,"DET","Arron Afflalo","UCLA",11,762,20829,8198,2176,1386,0.45,0.386,0.825,27.3,10.8,2.9,1.8,33.5,0.077,-1.5,2.4,"PowerSchool","MidtoLateFirst","LongCareer","Eastern"
"1050",2007,28,"SAS","Tiago Splitter",NA,7,355,6812,2816,1779,423,0.555,0.143,0.697,19.2,7.9,5,1.2,25.3,0.178,1.1,5.4,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"1051",2007,29,"PHO","Alando Tucker","Wisconsin",3,51,426,211,49,16,0.423,0.294,0.783,8.4,4.1,1,0.3,0.4,0.045,-4.5,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1053",2007,31,"OKC","Carl Landry","Purdue",9,513,11524,5541,2533,355,0.535,0.3,0.785,22.5,10.8,4.9,0.7,35.9,0.149,-0.3,5,"OtherCollege","SecondRound","LongCareer","Western"
"1054",2007,32,"BOS","Gabe Pruitt","USC",2,62,461,125,51,52,0.321,0.283,0.783,7.4,2,0.8,0.8,0.4,0.043,-2.8,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1055",2007,33,"SAS","Marcus Williams","Arizona",2,13,39,14,12,3,0.318,NA,NA,3,1.1,0.9,0.2,-0.1,-0.084,-5.4,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1056",2007,34,"DAL","Nick Fazekas","Nevada",1,26,269,107,89,11,0.561,0,0.682,10.3,4.1,3.4,0.4,0.8,0.148,0.5,0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1057",2007,35,"OKC","Glen Davis","LSU",8,514,10865,4111,2236,457,0.447,0.182,0.7,21.1,8,4.4,0.9,18.6,0.082,-2.6,-1.7,"OtherCollege","SecondRound","LongCareer","Western"
"1058",2007,36,"GSW","Jermareo Davidson","Alabama",2,52,433,162,96,14,0.425,NA,0.578,8.3,3.1,1.8,0.3,0,0,-5.2,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"1059",2007,37,"POR","Josh McRoberts","Duke",11,433,8271,2333,1686,901,0.463,0.34,0.705,19.1,5.4,3.9,2.1,18.5,0.107,0.3,4.7,"PowerSchool","SecondRound","AverageCareer","Western"
"1060",2007,38,"PHI","Kyrylo Fesenko",NA,5,135,1107,305,269,40,0.496,0,0.41,8.2,2.3,2,0.3,0.9,0.038,-5.7,-1.1,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1062",2007,40,"LAL","Sun Yue",NA,1,10,28,6,0,2,0.273,0,NA,2.8,0.6,0,0.2,-0.1,-0.226,-19.4,-0.1,"NonCollegiate","SecondRound","ShortCareer","Western"
"1063",2007,41,"MIN","Chris Richard","Florida",2,70,780,135,194,25,0.483,NA,0.605,11.1,1.9,2.8,0.4,0.7,0.045,-5.7,-0.7,"OtherCollege","SecondRound","ShortCareer","Western"
"1064",2007,42,"POR","Derrick Byars","Vanderbilt",1,2,37,10,11,1,0.273,0,1,18.5,5,5.5,0.5,0.1,0.147,-4.7,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1068",2007,46,"GSW","Stéphane Lasme","UMass",1,16,303,83,53,3,0.451,NA,0.594,18.9,5.2,3.3,0.2,0.3,0.041,-4.4,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1069",2007,47,"WAS","Dominic McGuire","Fresno State",6,342,5348,939,1169,422,0.419,0.188,0.658,15.6,2.7,3.4,1.2,4.1,0.037,-2.1,-0.1,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1070",2007,48,"LAL","Marc Gasol",NA,13,891,28719,12514,6604,2996,0.481,0.36,0.776,32.2,14,7.4,3.4,85.3,0.143,3.1,36.5,"NonCollegiate","SecondRound","LongCareer","Western"
"1071",2007,49,"CHI","Aaron Gray","Pitt",7,318,3851,1066,1190,207,0.509,0,0.562,12.1,3.4,3.7,0.7,6.2,0.077,-3.6,-1.5,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1073",2007,51,"CHI","JamesOn Curry","Oklahoma State",1,1,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1074",2007,52,"POR","Taurean Green","Florida",1,17,74,27,10,11,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-7.5,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"1075",2007,53,"POR","Demetris Nichols","Syracuse",2,18,58,22,7,2,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-10.3,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"1078",2007,56,"MIL","Ramon Sessions","Nevada",11,691,16119,7141,1840,2807,0.434,0.316,0.791,23.3,10.3,2.7,4.1,28.8,0.086,-0.7,5.2,"OtherCollege","SecondRound","LongCareer","Eastern"
"1081",2007,59,"PHO","D.J. Strawberry","Maryland",1,33,270,73,28,30,0.315,0.24,0.474,8.2,2.2,0.8,0.9,-0.2,-0.031,-5.6,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1083",2008,1,"CHI","Derrick Rose","Memphis",13,672,21317,12230,2239,3646,0.457,0.316,0.83,31.7,18.2,3.3,5.4,44.2,0.1,1.4,18.5,"OtherCollege","Top5","LongCareer","Eastern"
"1084",2008,2,"MIA","Michael Beasley","Kansas State",11,609,13903,7568,2861,788,0.465,0.349,0.759,22.8,12.4,4.7,1.3,15.6,0.054,-1.7,0.9,"OtherCollege","Top5","LongCareer","Eastern"
"1085",2008,3,"MIN","O.J. Mayo","USC",8,547,16919,7574,1706,1607,0.429,0.373,0.82,30.9,13.8,3.1,2.9,21.8,0.062,-0.9,4.7,"OtherCollege","Top5","LongCareer","Western"
"1086",2008,4,"OKC","Russell Westbrook","UCLA",14,1021,35426,23298,7541,8611,0.438,0.305,0.783,34.7,22.8,7.4,8.4,106.5,0.144,4.3,55.8,"PowerSchool","Top5","LongCareer","Western"
"1087",2008,5,"MEM","Kevin Love","UCLA",14,812,25090,14305,8666,1920,0.441,0.373,0.829,30.9,17.6,10.7,2.4,88.6,0.17,3.4,34,"PowerSchool","Top5","LongCareer","Western"
"1088",2008,6,"NYK","Danilo Gallinari",NA,13,728,21780,11327,3510,1414,0.428,0.382,0.877,29.9,15.6,4.8,1.9,64.1,0.141,1.8,20.8,"NonCollegiate","Lottery","LongCareer","Eastern"
"1089",2008,7,"LAC","Eric Gordon","Indiana",14,749,24257,12263,1811,2121,0.428,0.371,0.81,32.4,16.4,2.4,2.8,36.3,0.072,-0.6,8.7,"PowerSchool","Lottery","LongCareer","Western"
"1090",2008,8,"MIL","Joe Alexander","West Virginia",2,67,745,282,120,44,0.41,0.34,0.698,11.1,4.2,1.8,0.7,0.5,0.03,-3.6,-0.3,"OtherCollege","Lottery","ShortCareer","Eastern"
"1091",2008,9,"CHO","D.J. Augustin","Texas",14,976,22851,9259,1805,3761,0.412,0.381,0.867,23.4,9.5,1.8,3.9,47.7,0.1,-0.7,7.6,"OtherCollege","Lottery","LongCareer","Eastern"
"1092",2008,10,"BRK","Brook Lopez","Stanford",14,868,26192,14247,5407,1246,0.494,0.341,0.796,30.2,16.4,6.2,1.4,71.5,0.131,1.3,21.7,"OtherCollege","Lottery","LongCareer","Eastern"
"1093",2008,11,"IND","Jerryd Bayless","Arizona",11,586,12486,4909,1235,1674,0.411,0.361,0.818,21.3,8.4,2.1,2.9,18.6,0.072,-1.6,1.1,"OtherCollege","Lottery","LongCareer","Eastern"
"1094",2008,12,"SAC","Jason Thompson","Rider University",8,588,14819,5210,3880,635,0.496,0.143,0.657,25.2,8.9,6.6,1.1,23.8,0.077,-2.6,-2.4,"OtherCollege","Lottery","LongCareer","Western"
"1095",2008,13,"POR","Brandon Rush","Kansas",9,481,10564,3250,1413,468,0.426,0.402,0.706,22,6.8,2.9,1,11.2,0.051,-1.4,1.6,"PowerSchool","Lottery","LongCareer","Western"
"1096",2008,14,"GSW","Anthony Randolph","LSU",6,252,3841,1789,1078,187,0.453,0.241,0.74,15.2,7.1,4.3,0.7,5.8,0.072,-1.6,0.4,"OtherCollege","Lottery","AverageCareer","Western"
"1097",2008,15,"PHO","Robin Lopez","Stanford",14,939,20573,8196,4604,796,0.536,0.294,0.742,21.9,8.7,4.9,0.8,49,0.114,-1.1,4.7,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"1098",2008,16,"PHI","Marreese Speights","Florida",10,705,10640,5592,2875,461,0.459,0.356,0.797,15.1,7.9,4.1,0.7,25.8,0.116,-2.2,-0.6,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1099",2008,17,"TOR","Roy Hibbert","Georgetown",9,662,16389,6611,4173,885,0.465,0.25,0.755,24.8,10,6.3,1.3,35.9,0.105,-1.1,3.5,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1100",2008,18,"WAS","JaVale McGee","Nevada",14,821,13982,6536,4344,358,0.576,0.182,0.605,17,8,5.3,0.4,42.4,0.146,0.1,7.4,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1101",2008,19,"CLE","J.J. Hickson","NC State",8,534,11925,5081,3639,449,0.505,0,0.617,22.3,9.5,6.8,0.8,21.9,0.088,-1.8,0.5,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1102",2008,20,"CHO","Alexis Ajinça",NA,7,293,3905,1553,1150,143,0.503,0.286,0.797,13.3,5.3,3.9,0.5,7.5,0.093,-2.8,-0.8,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"1103",2008,21,"BRK","Ryan Anderson","California",12,649,16769,8001,3413,586,0.422,0.38,0.854,25.8,12.3,5.3,0.9,46.7,0.134,1,12.8,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1104",2008,22,"ORL","Courtney Lee","Western Kentucky",12,811,21938,7765,2127,1353,0.451,0.388,0.853,27.1,9.6,2.6,1.7,39.3,0.086,-0.6,7.9,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1105",2008,23,"UTA","Kosta Koufos","Ohio State",11,686,11271,3913,3452,359,0.534,0,0.582,16.4,5.7,5,0.5,28.3,0.12,-1.3,2,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"1106",2008,24,"OKC","Serge Ibaka",NA,13,903,24941,10962,6469,745,0.513,0.36,0.758,27.6,12.1,7.2,0.8,72.8,0.14,0.5,15.8,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"1107",2008,25,"HOU","Nicolas Batum",NA,14,915,28030,10149,4707,3215,0.437,0.363,0.837,30.6,11.1,5.1,3.5,63.5,0.109,1.7,26.1,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"1108",2008,26,"SAS","George Hill","IUPUI",14,869,23667,9313,2646,2697,0.456,0.38,0.807,27.2,10.7,3,3.1,69.1,0.14,1.2,19.3,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"1109",2008,27,"NOP","Darrell Arthur","Kansas",9,503,8945,3282,1768,409,0.444,0.352,0.765,17.8,6.5,3.5,0.8,12.3,0.066,-2.2,-0.4,"PowerSchool","MidtoLateFirst","LongCareer","Western"
"1110",2008,28,"MEM","Donté Greene","Syracuse",4,253,4259,1541,600,183,0.406,0.304,0.701,16.8,6.1,2.4,0.7,1.5,0.017,-2.8,-0.9,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1111",2008,29,"DET","D.J. White","Indiana",6,138,2111,810,437,80,0.507,0.333,0.72,15.3,5.9,3.2,0.6,3.8,0.087,-2.1,0,"PowerSchool","MidtoLateFirst","ShortCareer","Eastern"
"1112",2008,30,"BOS","J.R. Giddens","New Mexico",2,38,247,73,54,13,0.476,0,0.565,6.5,1.9,1.4,0.3,0.1,0.027,-4.3,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1113",2008,31,"MIN","Nikola Peković",NA,6,271,6744,3405,1807,199,0.518,NA,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.7,2.2,"NonCollegiate","SecondRound","AverageCareer","Western"
"1114",2008,32,"OKC","Walter Sharpe","UAB",1,8,20,8,3,0,0.364,0,0,2.5,1,0.4,0,-0.1,-0.131,-10.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1115",2008,33,"POR","Joey Dorsey","Memphis",4,130,1488,344,513,55,0.534,0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-2.7,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"1116",2008,34,"MIN","Mario Chalmers","Kansas",9,646,17245,5743,1585,2412,0.417,0.351,0.793,26.7,8.9,2.5,3.7,32.3,0.09,-0.6,5.9,"PowerSchool","SecondRound","LongCareer","Western"
"1117",2008,35,"LAC","DeAndre Jordan","Texas A&M",14,980,26194,8933,10142,932,0.673,0.083,0.475,26.7,9.1,10.3,1,94.4,0.173,1.3,21.9,"OtherCollege","SecondRound","LongCareer","Western"
"1118",2008,36,"POR","Ömer Aşık",NA,8,471,9216,2479,3362,280,0.528,0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.9,0.1,"NonCollegiate","SecondRound","LongCareer","Western"
"1119",2008,37,"MIL","Luc Mbah a Moute","UCLA",12,689,16038,4380,2800,588,0.454,0.334,0.659,23.3,6.4,4.1,0.9,26,0.078,-1.5,2,"PowerSchool","SecondRound","LongCareer","Eastern"
"1120",2008,38,"CHO","Kyle Weaver","Washington State",3,73,1379,363,158,119,0.441,0.353,0.736,18.9,5,2.2,1.6,1.5,0.051,-1.1,0.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1121",2008,39,"CHI","Sonny Weems","Arkansas",4,183,3335,1189,402,257,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0,0.001,-4.2,-1.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1122",2008,40,"BRK","Chris Douglas-Roberts","Memphis",6,222,4381,1571,472,254,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.2,-0.2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1123",2008,41,"IND","Nathan Jawai",NA,2,45,431,126,106,24,0.435,0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4.4,-0.3,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1124",2008,42,"SAC","Sean Singletary","Virginia",1,37,303,90,35,29,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0,0.006,-5.1,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1125",2008,43,"SAC","Patrick Ewing","Georgetown",1,7,19,3,2,2,0,0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1127",2008,45,"SAS","Goran Dragić",NA,14,888,24734,12203,2735,4254,0.46,0.362,0.767,27.9,13.7,3.1,4.8,56.3,0.109,0.6,16.3,"NonCollegiate","SecondRound","LongCareer","Western"
"1129",2008,47,"WAS","Henry Walker","Kansas State",5,181,3016,1079,401,153,0.446,0.369,0.76,16.7,6,2.2,0.8,5,0.079,-1.8,0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1130",2008,48,"PHO","Malik Hairston","Oregon",2,62,472,149,77,29,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-2,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1134",2008,52,"MIA","Darnell Jackson","Kansas",3,138,1039,308,203,26,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-5.2,-0.8,"PowerSchool","SecondRound","ShortCareer","Eastern"
"1137",2008,55,"POR","Mike Taylor","Iowa State",1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.2,-0.6,"OtherCollege","SecondRound","ShortCareer","Western"
"1138",2008,56,"OKC","Sasha Kaun","Kansas",1,25,95,23,26,3,0.529,NA,0.455,3.8,0.9,1,0.1,0.2,0.096,-2.8,0,"PowerSchool","SecondRound","ShortCareer","Western"
"1140",2008,58,"LAL","Joe Crawford","Kentucky",1,2,23,9,4,1,0.3,0.25,1,11.5,4.5,2,0.5,0,0.037,-2.7,0,"PowerSchool","SecondRound","ShortCareer","Western"
"1142",2008,60,"BOS","Semih Erden",NA,2,69,928,262,190,29,0.546,NA,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-3.6,-0.4,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1143",2009,1,"LAC","Blake Griffin","Oklahoma",12,724,23815,14343,5954,2994,0.493,0.327,0.696,32.9,19.8,8.2,4.1,79.3,0.16,3.4,32.5,"OtherCollege","Top5","LongCareer","Western"
"1144",2009,2,"MEM","Hasheem Thabeet","UConn",5,224,2357,483,595,27,0.567,NA,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-2.7,-0.4,"PowerSchool","Top5","AverageCareer","Western"
"1145",2009,3,"OKC","James Harden","Arizona State",13,942,32617,23477,5294,6397,0.442,0.361,0.86,34.6,24.9,5.6,6.8,149.6,0.22,6.8,72,"OtherCollege","Top5","LongCareer","Western"
"1146",2009,4,"SAC","Tyreke Evans","Memphis",10,594,18242,9347,2720,2852,0.44,0.323,0.757,30.7,15.7,4.6,4.8,28.4,0.075,0.8,13.1,"OtherCollege","Top5","LongCareer","Western"
"1147",2009,5,"MIN","Ricky Rubio",NA,11,665,20128,7399,2760,5045,0.389,0.326,0.843,30.3,11.1,4.2,7.6,41.6,0.099,0.6,13.4,"NonCollegiate","Top5","LongCareer","Western"
"1148",2009,6,"MIN","Jonny Flynn","Syracuse",3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4,-1.9,"OtherCollege","Lottery","ShortCareer","Western"
"1149",2009,7,"GSW","Stephen Curry","Davidson",13,826,28361,20064,3838,5388,0.473,0.428,0.908,34.3,24.3,4.6,6.5,120.2,0.203,6.5,60.9,"OtherCollege","Lottery","LongCareer","Western"
"1150",2009,8,"NYK","Jordan Hill","Arizona",8,409,7692,3232,2389,322,0.497,0.136,0.699,18.8,7.9,5.8,0.8,16.4,0.102,-2,0,"OtherCollege","Lottery","AverageCareer","Eastern"
"1151",2009,9,"TOR","DeMar DeRozan","USC",13,957,32789,19869,4227,3729,0.465,0.288,0.837,34.3,20.8,4.4,3.9,83.7,0.123,0.7,22.6,"OtherCollege","Lottery","LongCareer","Eastern"
"1152",2009,10,"MIL","Brandon Jennings",NA,9,555,16844,7801,1659,3151,0.387,0.345,0.796,30.3,14.1,3,5.7,29.9,0.085,0.8,11.8,"NonCollegiate","Lottery","LongCareer","Eastern"
"1153",2009,11,"BRK","Terrence Williams","Louisville",4,153,2922,1085,545,364,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-2.8,-0.6,"PowerSchool","Lottery","ShortCareer","Eastern"
"1154",2009,12,"CHO","Gerald Henderson","Duke",8,535,13854,5987,1716,1009,0.44,0.327,0.793,25.9,11.2,3.2,1.9,18.3,0.063,-1.8,0.6,"PowerSchool","Lottery","LongCareer","Eastern"
